CASEID,STORE,Week,Season,BRAND,MOVE,logmove,UNIT PRICE,logprice,Feat,D1,D2,D3,X,D1X,D2X,D3X,D12,D12X,AGE9,AGE60,ETHNIC,EDUC,NOCAR,INCOME,HHLARGE,POVERTY,SINGLE
1957,80,37,Spring,HH,102,4.624972813,2.29,0.828551818,0,1,0,0,0.828551818,0.828551818,0,0,1,0.828551818,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
1958,12,322,Fall,HH,77,4.343805422,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
1959,91,41,Summer,HH,19,2.944438979,2.49,0.91228271,0,1,0,0,0.91228271,0.91228271,0,0,1,0.91228271,0.11623504,0.255730611,0.024680506,0.144310113,0.07217735,10.53844932,0.108284634,0.051916796,0.260433649
1960,64,91,Summer,HH,40,3.688879454,2.09,0.737164066,0,1,0,0,0.737164066,0.737164066,0,0,1,0.737164066,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
1961,73,27,Spring,HH,371,5.916202063,1.79,0.58221562,1,1,0,0,0.58221562,0.58221562,0,0,1,0.58221562,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
1962,68,318,Fall,HH,124,4.820281566,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
1963,92,210,Fall,HH,487,6.188264123,1.49,0.39877612,1,1,0,0,0.39877612,0.39877612,0,0,1,0.39877612,0.14848956,0.137827632,0.375388716,0.27012665,0.027058241,10.65780038,0.15049505,0.034312108,0.257692308
1964,74,126,Winter,HH,412,6.021023349,1.58,0.457424847,0,1,0,0,0.457424847,0.457424847,0,0,1,0.457424847,0.093843178,0.307397856,0.041542429,0.07119776,0.14364528,10.48001664,0.090196478,0.06509299,0.25636593
1965,124,323,Fall,HH,63,4.143134726,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
1966,76,302,Summer,HH,52,3.951243719,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
1967,83,389,Spring,HH,43,3.761200116,2.15,0.765467842,0,1,0,0,0.765467842,0.765467842,0,0,1,0.765467842,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
1968,130,223,Winter,HH,1133,7.032624261,1.69,0.524728529,1,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.150929181,0.145117314,0.984896319,0.143406846,0.407351505,9.966650127,0.111081513,0.193144481,0.426659256
1969,52,77,Spring,HH,93,4.532599493,1.99,0.688134639,1,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
1970,33,240,Spring,HH,183,5.209486153,1.3,0.262364264,1,1,0,0,0.262364264,0.262364264,0,0,1,0.262364264,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
1971,106,116,Winter,HH,211,5.351858133,1.58,0.457424847,0,1,0,0,0.457424847,0.457424847,0,0,1,0.457424847,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
1972,119,349,Spring,HH,71,4.262679877,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.145669581,0.121574965,0.049584956,0.279952033,0.015622023,10.75271926,0.089350352,0.02152381,0.242272811
1973,103,112,Fall,HH,61,4.110873864,1.69,0.524728529,0,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.185393984,0.058053966,0.187760899,0.194621102,0.015063237,10.58524512,0.204916868,0.033110701,0.262553802
1974,93,294,Spring,HH,48,3.871201011,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
1975,78,140,Spring,HH,165,5.105945474,1.69,0.524728529,0,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
1976,53,217,Fall,HH,961,6.867974409,1.69,0.524728529,0,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.120839139,0.300278681,0.065722248,0.2703835,0.145362903,10.60000405,0.113686757,0.063319218,0.233270677
1977,101,34,Spring,HH,638,6.458338283,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.116924935,0.225035218,0.087422017,0.174741859,0.061029945,10.65993812,0.096042271,0.038226458,0.255044273
1978,67,22,Winter,HH,33,3.496507561,1.85,0.615185639,0,1,0,0,0.615185639,0.615185639,0,0,1,0.615185639,0.118820051,0.210272984,0.050539779,0.284394654,0.045029137,10.79695991,0.101871469,0.034080876,0.252884133
1979,5,100,Summer,HH,437,6.079933195,0.99,-0.010050336,0,1,0,0,-0.010050336,-0.010050336,0,0,1,-0.010050336,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
1980,94,105,Fall,HH,192,5.257495372,1.39,0.329303747,1,1,0,0,0.329303747,0.329303747,0,0,1,0.329303747,0.160410056,0.103002197,0.059311691,0.229390404,0.012373453,10.7445158,0.128111377,0.033192686,0.245199033
1981,118,264,Fall,HH,548,6.306275287,1.5,0.405465108,1,1,0,0,0.405465108,0.405465108,0,0,1,0.405465108,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
1982,126,397,Spring,HH,35,3.555348061,2.19,0.783901544,0,1,0,0,0.783901544,0.783901544,0,0,1,0.783901544,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
1983,126,395,Spring,HH,13,2.564949357,2.19,0.783901544,0,1,0,0,0.783901544,0.783901544,0,0,1,0.783901544,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
1984,2,120,Winter,HH,163,5.093750201,1.69,0.524728529,1,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
1985,105,112,Fall,HH,61,4.110873864,1.83,0.604315967,0,1,0,0,0.604315967,0.604315967,0,0,1,0.604315967,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
1986,68,80,Spring,HH,94,4.543294782,2.69,0.989541194,0,1,0,0,0.989541194,0.989541194,0,0,1,0.989541194,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
1987,76,106,Fall,HH,200,5.298317367,1.58,0.457424847,0,1,0,0,0.457424847,0.457424847,0,0,1,0.457424847,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
1988,123,360,Summer,HH,99,4.59511985,1.29,0.254642218,1,1,0,0,0.254642218,0.254642218,0,0,1,0.254642218,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
1989,84,313,Fall,HH,88,4.477336814,1.69,0.524728529,0,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
1990,40,325,Winter,HH,342,5.834810737,0.99,-0.010050336,1,1,0,0,-0.010050336,-0.010050336,0,0,1,-0.010050336,0.133684648,0.1818518,0.044053067,0.072128605,0.046329569,10.55025042,0.126812989,0.055184805,0.266478451
1991,123,373,Fall,HH,64,4.158883083,2.04,0.712949808,0,1,0,0,0.712949808,0.712949808,0,0,1,0.712949808,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
1992,18,98,Summer,HH,282,5.641907071,1.69,0.524728529,0,1,0,0,0.524728529,0.524728529,0,0,1,0.524728529,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
1993,122,185,Spring,HH,200,5.298317367,1.51,0.412109651,0,1,0,0,0.412109651,0.412109651,0,0,1,0.412109651,0.16735739,0.061953911,0.078372885,0.255889066,0.019283122,10.77505285,0.125831821,0.018980641,0.269524042
1994,104,261,Fall,HH,452,6.11368218,0.89,-0.116533816,1,1,0,0,-0.116533816,-0.116533816,0,0,1,-0.116533816,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
1995,62,2,Fall,HH,51,3.931825633,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.133509324,0.222534262,0.026510896,0.517760337,0.026528434,11.23619652,0.103979265,0.019975602,0.206418161
1996,49,146,Summer,HH,17,2.833213344,1.99,0.688134639,0,1,0,0,0.688134639,0.688134639,0,0,1,0.688134639,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
1997,128,210,Fall,HH,412,6.021023349,1.49,0.39877612,1,1,0,0,0.39877612,0.39877612,0,0,1,0.39877612,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
1998,77,342,Spring,HH,96,4.564348191,1.74,0.553885113,0,1,0,0,0.553885113,0.553885113,0,0,1,0.553885113,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
1999,130,361,Summer,HH,419,6.03787092,1.49,0.39877612,1,1,0,0,0.39877612,0.39877612,0,0,1,0.39877612,0.150929181,0.145117314,0.984896319,0.143406846,0.407351505,9.966650127,0.111081513,0.193144481,0.426659256
2000,51,128,Winter,HH,105,4.65396035,1.58,0.457424847,1,1,0,0,0.457424847,0.457424847,0,0,1,0.457424847,0.132472108,0.176159718,0.025425719,0.171916711,0.025436409,10.62083942,0.130340815,0.039401496,0.256408378
2001,113,266,Fall,MINUTEMAID,897,6.799055862,1.17,0.157003749,0,0,1,0,0.157003749,0,0.157003749,0,1,0.157003749,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
2002,128,79,Spring,MINUTEMAID,119,4.779123493,2.59,0.951657876,0,0,1,0,0.951657876,0,0.951657876,0,1,0.951657876,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
2003,86,330,Winter,MINUTEMAID,61,4.110873864,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.141758513,0.138756374,0.427866425,0.096763919,0.353421218,10.08897077,0.118656482,0.15266297,0.384547713
2004,117,82,Spring,MINUTEMAID,22,3.091042453,2.46,0.90016135,1,0,1,0,0.90016135,0,0.90016135,0,1,0.90016135,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
2005,9,92,Summer,MINUTEMAID,386,5.955837369,1.69,0.524728529,1,0,1,0,0.524728529,0,0.524728529,0,1,0.524728529,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
2006,101,178,Winter,MINUTEMAID,614,6.419994928,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.116924935,0.225035218,0.087422017,0.174741859,0.061029945,10.65993812,0.096042271,0.038226458,0.255044273
2007,123,245,Spring,MINUTEMAID,26,3.258096538,2.45,0.896088025,1,0,1,0,0.896088025,0,0.896088025,0,1,0.896088025,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
2008,51,49,Summer,MINUTEMAID,433,6.070737728,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.132472108,0.176159718,0.025425719,0.171916711,0.025436409,10.62083942,0.130340815,0.039401496,0.256408378
2009,45,123,Winter,MINUTEMAID,45,3.80666249,2.49,0.91228271,1,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
2010,12,45,Summer,MINUTEMAID,37,3.610917913,3.17,1.153731588,0,0,1,0,1.153731588,0,1.153731588,0,1,1.153731588,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
2011,64,164,Fall,MINUTEMAID,75,4.317488114,1.76,0.565313809,1,0,1,0,0.565313809,0,0.565313809,0,1,0.565313809,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
2012,86,305,Summer,MINUTEMAID,29,3.36729583,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.141758513,0.138756374,0.427866425,0.096763919,0.353421218,10.08897077,0.118656482,0.15266297,0.384547713
2013,32,119,Winter,MINUTEMAID,45,3.80666249,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
2014,14,395,Spring,MINUTEMAID,18,2.890371758,2.89,1.061256502,0,0,1,0,1.061256502,0,1.061256502,0,1,1.061256502,0.129589372,0.213949275,0.034178744,0.348293024,0.026585899,11.04392933,0.107894294,0.019350496,0.223351772
2015,70,28,Spring,MINUTEMAID,69,4.234106505,2.39,0.871293366,1,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
2016,113,171,Winter,MINUTEMAID,33,3.496507561,2.3,0.832909123,0,0,1,0,0.832909123,0,0.832909123,0,1,0.832909123,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
2017,89,365,Fall,MINUTEMAID,141,4.94875989,2,0.693147181,1,0,1,0,0.693147181,0,0.693147181,0,1,0.693147181,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
2018,70,292,Spring,MINUTEMAID,15,2.708050201,1.5,0.405465108,1,0,1,0,0.405465108,0,0.405465108,0,1,0.405465108,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
2019,89,293,Spring,MINUTEMAID,9,2.197224577,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
2020,119,224,Winter,MINUTEMAID,15,2.708050201,2.15,0.765467842,0,0,1,0,0.765467842,0,0.765467842,0,1,0.765467842,0.145669581,0.121574965,0.049584956,0.279952033,0.015622023,10.75271926,0.089350352,0.02152381,0.242272811
2021,45,279,Winter,MINUTEMAID,11,2.397895273,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
2022,128,164,Fall,MINUTEMAID,173,5.153291594,1.76,0.565313809,1,0,1,0,0.565313809,0,0.565313809,0,1,0.565313809,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
2023,94,302,Summer,MINUTEMAID,21,3.044522438,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.160410056,0.103002197,0.059311691,0.229390404,0.012373453,10.7445158,0.128111377,0.033192686,0.245199033
2024,130,295,Spring,MINUTEMAID,24,3.17805383,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.150929181,0.145117314,0.984896319,0.143406846,0.407351505,9.966650127,0.111081513,0.193144481,0.426659256
2025,12,111,Fall,MINUTEMAID,106,4.663439094,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
2026,44,317,Fall,MINUTEMAID,166,5.111987788,1,0,1,0,1,0,0,0,0,0,1,0,0.144883485,0.190982776,0.037632074,0.329738388,0.040766408,10.86915875,0.116388096,0.030154849,0.226447947
2027,100,162,Fall,MINUTEMAID,89,4.48863637,2.06,0.722705983,0,0,1,0,0.722705983,0,0.722705983,0,1,0.722705983,0.184360976,0.136995144,0.564086801,0.049550286,0.365650445,10.0365751,0.216354344,0.166714002,0.360772697
2028,32,240,Spring,MINUTEMAID,88,4.477336814,1.96,0.672944473,1,0,1,0,0.672944473,0,0.672944473,0,1,0.672944473,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
2029,74,4,Fall,MINUTEMAID,53,3.970291914,2.57,0.943905899,0,0,1,0,0.943905899,0,0.943905899,0,1,0.943905899,0.093843178,0.307397856,0.041542429,0.07119776,0.14364528,10.48001664,0.090196478,0.06509299,0.25636593
2030,54,88,Spring,MINUTEMAID,38,3.63758616,2.26,0.815364813,0,0,1,0,0.815364813,0,0.815364813,0,1,0.815364813,0.147914585,0.090222278,0.046640859,0.421125644,0.020840225,10.91089788,0.103522408,0.021336421,0.299425562
2031,95,91,Summer,MINUTEMAID,19,2.944438979,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.112635331,0.230717504,0.096900007,0.085642082,0.251879699,10.38347245,0.105074321,0.078619039,0.278678004
2032,47,65,Winter,MINUTEMAID,145,4.976733742,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
2033,70,367,Fall,MINUTEMAID,435,6.075346031,1.5,0.405465108,1,0,1,0,0.405465108,0,0.405465108,0,1,0.405465108,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
2034,2,226,Winter,MINUTEMAID,193,5.262690189,1.79,0.58221562,1,0,1,0,0.58221562,0,0.58221562,0,1,0.58221562,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
2035,74,151,Summer,MINUTEMAID,45,3.80666249,2.69,0.989541194,0,0,1,0,0.989541194,0,0.989541194,0,1,0.989541194,0.093843178,0.307397856,0.041542429,0.07119776,0.14364528,10.48001664,0.090196478,0.06509299,0.25636593
2036,113,136,Spring,MINUTEMAID,47,3.850147602,2.66,0.978326123,1,0,1,0,0.978326123,0,0.978326123,0,1,0.978326123,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
2037,2,173,Winter,MINUTEMAID,264,5.575949103,1.98,0.683096845,0,0,1,0,0.683096845,0,0.683096845,0,1,0.683096845,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
2038,100,242,Spring,MINUTEMAID,35,3.555348061,2.21,0.792992516,1,0,1,0,0.792992516,0,0.792992516,0,1,0.792992516,0.184360976,0.136995144,0.564086801,0.049550286,0.365650445,10.0365751,0.216354344,0.166714002,0.360772697
2039,98,336,Winter,MINUTEMAID,51,3.931825633,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.118516496,0.24920053,0.164963731,0.051702821,0.149392499,10.57359638,0.125409403,0.065095636,0.275618876
2040,123,378,Winter,MINUTEMAID,13,2.564949357,2.58,0.947789399,0,0,1,0,0.947789399,0,0.947789399,0,1,0.947789399,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
2041,73,151,Summer,MINUTEMAID,49,3.891820298,2.49,0.91228271,0,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
2042,118,79,Spring,MINUTEMAID,77,4.343805422,2.59,0.951657876,0,0,1,0,0.951657876,0,0.951657876,0,1,0.951657876,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
2043,76,70,Winter,MINUTEMAID,24,3.17805383,2.75,1.011600912,0,0,1,0,1.011600912,0,1.011600912,0,1,1.011600912,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
2044,50,72,Winter,MINUTEMAID,162,5.087596335,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.124420402,0.153357376,0.07092564,0.128764278,0.036434464,10.58930796,0.111798396,0.042153494,0.280109682
2045,49,264,Fall,MINUTEMAID,9,2.197224577,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
2046,86,122,Winter,MINUTEMAID,16,2.772588722,1.99,0.688134639,0,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.141758513,0.138756374,0.427866425,0.096763919,0.353421218,10.08897077,0.118656482,0.15266297,0.384547713
2047,76,302,Summer,MINUTEMAID,10,2.302585093,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
2048,83,339,Spring,MINUTEMAID,40,3.688879454,1.84,0.609765572,0,0,1,0,0.609765572,0,0.609765572,0,1,0.609765572,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
2049,83,202,Summer,MINUTEMAID,391,5.96870756,1.95,0.667829373,0,0,1,0,0.667829373,0,0.667829373,0,1,0.667829373,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
2050,75,2,Fall,MINUTEMAID,401,5.993961427,1.99,0.688134639,0,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
2051,44,114,Fall,MINUTEMAID,47,3.850147602,2.09,0.737164066,0,0,1,0,0.737164066,0,0.737164066,0,1,0.737164066,0.144883485,0.190982776,0.037632074,0.329738388,0.040766408,10.86915875,0.116388096,0.030154849,0.226447947
2052,78,154,Fall,MINUTEMAID,372,5.918893854,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
